name,state,orig_county,established,discontinued,continuous,stamp_index,duration,latitude,longitude,state_full_name
CANEY,AR,Hot Spring,1910.0,1911.0,True,6.0,1.0,34.2570369,-93.0757309,Arkansas
CANNON CREEK,TN,Bledsoe,1919.0,1930.0,True,2.0,11.0,35.4981222,-85.3144091,Tennessee
CANNON CREEK,AR,Madison,1938.0,1955.0,True,1.0,17.0,35.9048016,-93.9401972,Arkansas
CANNON MINES,MO,Washington,1915.0,1940.0,True,2.0,25.0,38.0533844,-90.6981853,Missouri
CANNONDALE,CT,Fairfield,1915.0,1967.0,True,1.0,52.0,41.2164848,-73.4253986,Connecticut
CANOE,AL,Escambia,1915.0,1966.0,True,1.0,51.0,31.026292,-87.4119237,Alabama
CANOE,GA,Candler,1915.0,1926.0,True,3.0,11.0,32.4196165,-82.1412326,Georgia
CANTWELL,MO,St. Francois,1913.0,1963.0,True,1.0,50.0,37.8725514,-90.5117916,Missouri
CARBUR,FL,Taylor,1915.0,1950.0,True,1.0,35.0,29.918275,-83.4279194,Florida
CARDERVIEW,TN,Johnson,1948.0,1953.0,True,1.0,5.0,36.3534506,-82.0323443,Tennessee
CARHARTT,SC,York,1919.0,1924.0,True,5.0,5.0,34.96098,-80.9653547,South Carolina
CARICO,MO,Stone,1921.0,1928.0,True,3.0,7.0,36.7945041,-93.4112992,Missouri
CARMEL,LA,Rapides,1914.0,1915.0,True,6.0,1.0,31.2529622,-92.2915206,Louisiana
CARNEYS POINT,NJ,Salem,1916.0,1918.0,True,6.0,2.0,39.7112247,-75.4701961,New Jersey
CARNWATH,PA,Clearfield,1914.0,1925.0,True,3.0,11.0,40.8633932,-78.5122453,Pennsylvania
CARROLL,AR,Hot Spring,1910.0,1915.0,True,5.0,5.0,34.2542589,-92.9635065,Arkansas
CARRYVILLE,AR,Clay,1910.0,1969.0,True,1.0,59.0,36.3422847,-90.1039845,Arkansas
CARSON,ME,Aroostook,1912.0,1913.0,True,7.0,1.0,46.843653,-68.1341986,Maine
CARTNEY,AR,Baxter,1918.0,1947.0,True,1.0,29.0,36.1945138,-92.3823809,Arkansas
CARVER,AR,Newton,1913.0,1929.0,True,3.0,16.0,35.9861875,-93.0418402,Arkansas
CASS,GA,Bartow,1950.0,1952.0,True,2.0,2.0,34.2167624,-84.845773,Georgia
CASTLEWOOD,MO,St. Louis,1920.0,1933.0,True,2.0,13.0,38.5500537,-90.5537346,Missouri
CATOOSA,TN,Morgan,1912.0,1943.0,True,2.0,31.0,36.0542407,-84.6724416,Tennessee
CAYA COSTA,FL,Lee,1911.0,1919.0,True,4.0,8.0,26.6189636,-82.2256504,Florida
CEDAR CREST,NJ,Ocean,1911.0,1920.0,True,4.0,9.0,39.9026179,-74.3220901,New Jersey
CEDAR GROVE,LA,Caddo,1912.0,1924.0,True,3.0,12.0,32.4420984,-93.7426789,Louisiana
CEDAR SPRINGS,MO,Cedar,1910.0,1937.0,True,2.0,27.0,37.8736461,-93.8935481,Missouri
CENTER,PA,Beaver,1962.0,1965.0,True,1.0,3.0,40.6500663,-80.2997843,Pennsylvania
CENTER POINT,AL,Jefferson,1938.0,1955.0,True,1.0,17.0,33.6483757,-86.6816601,Alabama
CENTER ROAD,PA,Crawford,1921.0,1944.0,True,2.0,23.0,41.7119993,-80.4170111,Pennsylvania
CENTRALIA,FL,Hernando,1910.0,1922.0,True,3.0,12.0,28.5645964,-82.4958958,Florida
CHAMBERS,MS,Bolivar,1911.0,1951.0,True,1.0,40.0,33.9101113,-90.7514881,Mississippi
CHAPMAN,FL,Hillsboro,1914.0,1915.0,True,5.0,1.0,28.1094595,-82.4600942,Florida
CHAPPEPEELA,LA,Tangipahoa,1912.0,1916.0,True,5.0,4.0,30.7449077,-90.4184239,Louisiana
CHARLEY'S BRANCH,TN,Anderson,1930.0,1957.0,True,1.0,27.0,36.1931344,-84.3332639,Tennessee
CHARLOTTE,GA,Montgomery,1910.0,1933.0,True,2.0,23.0,32.0137983,-82.5220762,Georgia
CHASTAIN,AR,Baxter,1923.0,1944.0,True,2.0,21.0,36.1750695,-92.2812673,Arkansas
CHATFIELD,AR,Crittenden,1914.0,1984.0,True,1.0,70.0,35.005927,-90.3973217,Arkansas
CHATHAM,CT,Middlesex,1913.0,1921.0,True,2.0,8.0,41.5777885,-72.6374579,Connecticut
CHERRY GROVE,NY,Suffolk,1922.0,1964.0,True,1.0,42.0,40.6589884,-73.0890008,New York
CHERRY GROVE BEACH,SC,Horry,1948.0,1970.0,True,1.0,22.0,33.8282281,-78.6433477,South Carolina
CHERRY HILL,AR,Polk,1932.0,1966.0,True,1.0,34.0,34.5859384,-93.9982579,Arkansas
CHERRYPLAIN,NY,Rensselaer,1918.0,1983.0,True,1.0,65.0,42.6292474,-73.3581648,New York
CHESBROUGH,LA,Tangipahoa,1912.0,1937.0,True,2.0,25.0,30.8487938,-90.4562042,Louisiana
CHESTATEE,GA,Lumpkin,1917.0,1934.0,True,3.0,17.0,34.5425948,-83.8893518,Georgia
CHESTER,LA,Winn,1910.0,1920.0,True,3.0,10.0,32.1115469,-92.3131967,Louisiana
CHICKASAW,AL,Mobile,1927.0,1943.0,True,1.0,16.0,30.7706651,-88.0781278,Alabama
CHICKASAW,PA,Armstrong,1912.0,1931.0,True,2.0,19.0,40.9558977,-79.4572658,Pennsylvania
CHIMES,AR,Van Buren,1914.0,1973.0,True,1.0,59.0,35.6981337,-92.7384985,Arkansas
CHOATE,LA,Vermilion,1923.0,1923.0,True,5.0,0.0,29.5682736,-92.2031856,Louisiana
CHOCTAW,AL,Choctaw,1912.0,1964.0,True,1.0,52.0,32.209033,-88.0941857,Alabama
CHRISTMAS COVE,ME,Lincoln,1910.0,1967.0,True,1.0,57.0,43.8470274,-69.5536573,Maine
CHRYSLER,AL,Monroe,1926.0,1974.0,True,1.0,48.0,31.3051699,-87.7011037,Alabama
CHUMUCKLA SPRINGS,FL,Santa Rosa,1914.0,1920.0,True,4.0,6.0,30.8337981,-87.296086,Florida
CITRUS CENTER,FL,Glades,1911.0,1934.0,True,2.0,23.0,26.812563,-81.2475716,Florida
CITRUS PARK,FL,Hillsboro,1914.0,1928.0,True,3.0,14.0,28.0783497,-82.5698192,Florida
CLAGHORN,PA,Indiana,1917.0,1924.0,True,3.0,7.0,40.4878469,-79.0750313,Pennsylvania
CLAIRMONT SPRINGS,AL,Clay,1910.0,1955.0,True,1.0,45.0,33.3503894,-85.9302438,Alabama
CLAYROOT,MO,Pemiscot,1911.0,1917.0,True,2.0,6.0,36.2681213,-89.9109223,Missouri
CLEARMAN,MS,Noxubee,1912.0,1919.0,True,4.0,7.0,32.9648508,-88.6569907,Mississippi
CLEARWATER,LA,Evangeline,1913.0,1915.0,True,5.0,2.0,30.9904688,-92.3940221,Louisiana
CLEARWATER,MO,St. Genevieve,1929.0,1981.0,True,1.0,52.0,37.7656087,-90.1384502,Missouri
CLERMONT HARBOR,MS,Hancock,1913.0,1989.0,False,1.0,76.0,30.2615855,-89.4161599,Mississippi
CLINCHMORE,TN,Campbell,1935.0,1963.0,True,1.0,28.0,36.2195234,-84.2821512,Tennessee
CLINES   ISLAND,MO,Stoddard,1913.0,1914.0,True,6.0,1.0,36.9039403,-89.7936965,Missouri
CLIO,FL,Liberty,1911.0,1913.0,True,4.0,2.0,30.3193639,-84.8260243,Florida
CLOUDS,TN,Claiborne,1913.0,1954.0,True,1.0,41.0,36.4592483,-83.6490772,Tennessee
COBURN GORE,ME,Franklin,1939.0,1960.0,True,2.0,21.0,45.3792147,-70.803407,Maine
COCKFIELD,LA,Natchitoches,1915.0,1916.0,True,6.0,1.0,31.6326682,-92.9126577,Louisiana
COCONUT GROVE,FL,Dade,1922.0,1925.0,True,1.0,3.0,25.7282173,-80.2451833,Florida
CODY,FL,Jefferson,1912.0,1937.0,True,2.0,25.0,30.3607589,-84.051001,Florida
COGDELL,GA,Clinch,1914.0,1985.0,True,1.0,71.0,31.1649301,-82.7181969,Georgia
COHAY,MS,Smith,1915.0,1937.0,True,2.0,22.0,31.9282136,-89.5970149,Mississippi
COIN,AR,Carroll,1911.0,1944.0,True,2.0,33.0,36.3303469,-93.3479611,Arkansas
COLBATH,ME,Aroostook,1922.0,1926.0,True,6.0,4.0,46.6179,-68.23828,Maine
COLDBROOKDALE,PA,Berks,1914.0,1919.0,True,3.0,5.0,40.307596,-75.6521308,Pennsylvania
COLEMAN SIDING,PA,Clinton,1922.0,1933.0,True,3.0,11.0,41.1617273,-78.002502,Pennsylvania
COLFAX,GA,Bulloch,1913.0,1915.0,True,5.0,2.0,32.4996151,-81.839558,Georgia
COLLEGE HEIGHTS,AR,Drew,1949.0,1967.0,True,1.0,18.0,33.5903872,-91.8006862,Arkansas
COLLEGE POINT,FL,Bay,1930.0,1934.0,True,2.0,4.0,30.2529772,-85.6146489,Florida
COLLEGE STATION,AR,Drew,1913.0,1936.0,True,1.0,23.0,33.5903872,-91.8006862,Arkansas
COLONIAL PARK,PA,Dauphin,1925.0,1948.0,True,1.0,23.0,40.3006446,-76.8096938,Pennsylvania
COLONY TOWN,MS,Leflore,1918.0,1942.0,True,2.0,24.0,33.4548423,-90.4103636,Mississippi
COLRAIN,MA,Franklin,1924.0,1967.0,True,1.0,43.0,42.6724989,-72.7002163,Massachusetts
COLWELL,GA,Fannin,1919.0,1938.0,True,2.0,19.0,34.8970256,-84.4724269,Georgia
COMOVILLE,MO,Taney,1924.0,1934.0,True,2.0,10.0,36.7072829,-93.1299015,Missouri
CONCHWOOD,LA,Webster,1915.0,1915.0,True,4.0,0.0,32.758756,-93.3910048,Louisiana
CONIFER,NY,St. Lawrence,1912.0,1965.0,True,1.0,53.0,44.2167274,-74.6129536,New York
CONNEAUT LAKE PARK,PA,Crawford,1919.0,1960.0,True,1.0,41.0,41.6356101,-80.314786,Pennsylvania
CONVILLE,AR,Baxter,1919.0,1925.0,True,4.0,6.0,36.2645128,-92.4529383,Arkansas
COON,LA,Pointe Coupee,1920.0,1954.0,True,1.0,34.0,30.7754632,-91.7578933,Louisiana
COOPER,AR,Pike,1910.0,1917.0,True,5.0,7.0,34.2667715,-93.7260221,Arkansas
CORBETT,NY,Delaware,1913.0,1962.0,True,1.0,49.0,42.0434207,-75.0218316,New York
CORBIN CITY,NJ,Atlantic,1922.0,1954.0,True,1.0,32.0,39.3034484,-74.7557193,New Jersey
COREY,AL,Jefferson,1912.0,1913.0,True,5.0,1.0,33.4859402,-86.9119366,Alabama
CORNOR,LA,West Feliciana,1914.0,1955.0,True,1.0,41.0,30.9835109,-91.2989995,Louisiana
CORNWELL,FL,Highlands,1925.0,1974.0,True,1.0,49.0,27.3786521,-81.0967332,Florida
COSGROVE,AR,Chicot,1919.0,1921.0,True,5.0,2.0,33.3065063,-91.399562,Arkansas
COTTONDALE,MS,Sunflower,1918.0,1919.0,True,5.0,1.0,33.6901151,-90.5428687,Mississippi
COTULA,TN,Campbell,1920.0,1942.0,True,2.0,22.0,36.4784126,-84.0540914,Tennessee
COUCHWOOD,LA,Webster,1915.0,1940.0,True,2.0,25.0,32.758756,-93.3910048,Louisiana
COUNTRY CLUB ESTATES,FL,Dade,1927.0,1930.0,True,2.0,3.0,25.8223198,-80.289495,Florida
COUNTY LINE,AR,Fulton,1910.0,1915.0,True,4.0,5.0,36.4867311,-92.1507112,Arkansas
COVE GAP,PA,Franklin,1923.0,1938.0,True,2.0,15.0,39.8659242,-77.9424995,Pennsylvania
COVERDALE,GA,Turner,1914.0,1922.0,True,4.0,8.0,31.6282359,-83.7190603,Georgia
COVERDALE,PA,Allegheny,1920.0,1957.0,True,1.0,37.0,40.3253475,-80.0372755,Pennsylvania
COVEY,AR,Baxter,1915.0,1924.0,True,4.0,9.0,36.2534007,-92.1648764,Arkansas
COVINGTON,FL,Taylor,1911.0,1912.0,True,5.0,1.0,30.2685406,-83.8307137,Florida
COW ISLAND,LA,Vermilion,1911.0,1917.0,True,4.0,6.0,29.8971531,-92.2620739,Louisiana
COW LAKE,AR,Jackson,1915.0,1919.0,True,5.0,4.0,35.4578605,-91.0570658,Arkansas
COX,AL,Bibb,1913.0,1932.0,True,2.0,19.0,32.854848,-86.8833221,Alabama
COXEY,AL,Limestone,1918.0,1937.0,True,2.0,19.0,34.802032,-87.1783489,Alabama
COXHEATH,AL,Marengo,1916.0,1935.0,True,2.0,19.0,32.0879265,-87.910289,Alabama
COZAHOME,AR,Searcy,1919.0,1987.0,True,1.0,68.0,36.0489613,-92.4976613,Arkansas
CRAIG,FL,Monroe,1933.0,1963.0,False,1.0,30.0,24.8387471,-80.7581212,Florida
CRANBERRY LAKE,NJ,Sussex,1926.0,1961.0,True,1.0,35.0,40.9542649,-74.7465533,New Jersey
CRANDALL,MS,Clarke,1920.0,1956.0,True,1.0,36.0,31.9745951,-88.5322561,Mississippi
CRAWLEY,GA,Ware,1930.0,1935.0,True,3.0,5.0,31.386043,-82.4534676,Georgia
CREEK,LA,Allen,1910.0,1913.0,True,5.0,3.0,30.4754126,-93.1004672,Louisiana
CREIGH,AR,Monroe,1918.0,1927.0,True,3.0,9.0,34.4456565,-91.000671,Arkansas
CRESCENT BEACH,SC,Horry,1947.0,1970.0,True,1.0,23.0,33.8076725,-78.7008502,South Carolina
CRESCENT LAKE,ME,Cumberland,1925.0,1957.0,True,2.0,32.0,43.9861839,-70.4770014,Maine
CRESTMONT,PA,Sullivan,1924.0,1936.0,True,1.0,12.0,41.4139669,-76.5738385,Pennsylvania
CREWS,LA,Winn,1914.0,1935.0,True,2.0,21.0,31.7179437,-92.927936,Louisiana
CREWS,AL,Lamar,1950.0,1954.0,True,1.0,4.0,33.9131618,-88.0805871,Alabama
CRIGLER,AR,Lincoln,1937.0,1957.0,True,1.0,20.0,33.9589904,-91.7692977,Arkansas
CROKER,AR,Izard,1933.0,1955.0,True,1.0,22.0,35.8828516,-91.8615349,Arkansas
CROKER SPUR,AR,Izard,1924.0,1933.0,True,2.0,9.0,35.8828516,-91.8615349,Arkansas
CROOKED BAYOU,AR,Chicot,1921.0,1922.0,True,6.0,1.0,33.2928955,-91.3731723,Arkansas
CROSS ROADS,AR,Izard,1911.0,1956.0,False,1.0,45.0,36.1936793,-92.0943196,Arkansas
CROWN POINT,LA,Jefferson,1910.0,1911.0,True,6.0,1.0,29.7721537,-90.0853506,Louisiana
CROYDEN,PA,Bucks,1927.0,1962.0,True,1.0,35.0,40.0873329,-74.9034996,Pennsylvania
CRUSEL,LA,Saint Martin,1911.0,1916.0,True,5.0,5.0,30.3551962,-91.6765021,Louisiana
CRYER,LA,Vernon,1916.0,1917.0,True,6.0,1.0,31.0168519,-93.3337701,Louisiana
CRYSTAL LAKE,FL,Washington,1928.0,1957.0,True,1.0,29.0,30.4440845,-85.6885412,Florida
CULLOMBURG,AL,Choctaw,1912.0,1959.0,True,1.0,47.0,31.7137695,-88.2969594,Alabama
CULLOR,AR,Lonoke,1911.0,1913.0,True,5.0,2.0,34.6589819,-91.8095798,Arkansas
CUMBERLAND SPRINGS,TN,Moore,1915.0,1917.0,True,5.0,2.0,35.3414679,-86.2952692,Tennessee
CUMNOCK,LA,Washington,1910.0,1914.0,True,5.0,4.0,30.9518479,-90.1798106,Louisiana
CUMSLO,GA,Jones,1917.0,1924.0,True,5.0,7.0,32.947359,-83.516561,Georgia
CURRIERS,NY,Wyoming,1924.0,1933.0,True,2.0,9.0,42.6206172,-78.4175185,New York
CURTIS STATION,MS,Panola,1927.0,1935.0,True,3.0,8.0,34.3401094,-90.1392587,Mississippi
CYBUR,MS,Pearl River,1915.0,1950.0,True,1.0,35.0,30.6279677,-89.7709028,Mississippi
DAKOTA,GA,Turner,1913.0,1931.0,True,3.0,18.0,31.776012,-83.6932251,Georgia
DALLAS,ME,Franklin,1910.0,1926.0,True,4.0,16.0,44.9969997,-70.5559012,Maine
DANIEL SIDING,GA,Bryan,1916.0,1922.0,True,4.0,6.0,31.9138211,-81.3642766,Georgia
DANVILLE,FL,Union,1928.0,1930.0,True,4.0,2.0,30.0013506,-82.3712248,Florida
DARLOVE,MS,Washington,1919.0,1979.0,True,1.0,60.0,33.2320654,-90.7845417,Mississippi
DARNELL,LA,West Carroll,1922.0,1963.0,True,1.0,41.0,32.6770796,-91.4490056,Louisiana
DARTWELL,MO,Pemiscot,1922.0,1922.0,True,6.0,0.0,36.1751066,-89.8118082,Missouri
DAVIDSON,TN,Fentress,1910.0,1951.0,True,1.0,41.0,36.2775665,-85.1049597,Tennessee
DAVIDSON,AR,Crawford,1911.0,1944.0,True,2.0,33.0,35.7000844,-94.4768831,Arkansas
DAVIE,FL,Broward,1914.0,1920.0,True,3.0,6.0,26.0734132,-80.2517213,Florida
DAVIS PARK,NY,Suffolk,1955.0,1967.0,True,1.0,12.0,40.683988,-73.004831,New York
DAWES,AL,Mobile,1912.0,1914.0,True,5.0,2.0,30.6076926,-88.2552828,Alabama
DAWSON,MO,Wright,1910.0,1956.0,True,1.0,46.0,37.2569946,-92.3079405,Missouri
DE SOTO,FL,Hillsboro,1947.0,1952.0,True,1.0,5.0,27.948932,-82.4290966,Florida
DE SOTO CITY,FL,Highlands,1916.0,1954.0,True,1.0,38.0,27.4425383,-81.405073,Florida
DEAN,TN,Scott,1931.0,1955.0,True,1.0,24.0,36.3448015,-84.3538225,Tennessee
DEANYVILLLE,AR,Hempstead,1915.0,1928.0,True,3.0,13.0,33.8620551,-93.4993442,Arkansas
DEBBERIE,AR,Perry,1911.0,1924.0,True,3.0,13.0,34.9409232,-93.0151744,Arkansas
DEER PARK,FL,Osceola,1914.0,1955.0,True,1.0,41.0,28.0914059,-80.8978379,Florida
DEERHURST,AL,Shelby,1911.0,1916.0,True,5.0,5.0,33.2831686,-86.7635985,Alabama
DEERPARK,LA,Concordia,1913.0,1936.0,True,2.0,23.0,31.417393,-91.5815089,Louisiana
DEESE,AR,Mississippi,1920.0,1926.0,True,4.0,6.0,35.8936852,-89.8923077,Arkansas
DEHLCOBURG,LA,Richland,1923.0,1924.0,True,5.0,1.0,32.3965338,-91.7695702,Louisiana
DELBRIDGE,MO,Washington,1928.0,1934.0,True,2.0,6.0,37.7947684,-90.9867994,Missouri
DELESPINE,FL,Brevard,1912.0,1919.0,True,4.0,7.0,28.4905563,-80.7792208,Florida
DELFORE,AR,Craighead,1920.0,1934.0,False,2.0,14.0,35.92035,-90.2964884,Arkansas
DELHI,AR,Calhoun,1913.0,1915.0,True,5.0,2.0,33.5006721,-92.626825,Arkansas
DELOACH,GA,Bulloch,1920.0,1929.0,True,3.0,9.0,32.2960215,-81.745945,Georgia
DELOMBRE,LA,East Feliciana,1914.0,1935.0,True,2.0,21.0,30.7196288,-91.273999,Louisiana
DELTA FARMS,LA,Lafourche,1916.0,1948.0,True,1.0,32.0,29.5999372,-90.3300801,Louisiana
DEMORY HILL,FL,Dixie,1930.0,1948.0,True,1.0,18.0,29.3288499,-83.1442944,Florida
DENNETT,FL,Madison,1921.0,1931.0,True,3.0,10.0,30.5363168,-83.6112661,Florida
DENNIS,GA,Putman,1923.0,1936.0,True,2.0,13.0,33.2143036,-83.3423821,Georgia
DENTON,MS,Quitman,1910.0,1922.0,True,3.0,12.0,34.146223,-90.3125927,Mississippi
DERBY,ME,Piscataquia,1914.0,1980.0,True,2.0,66.0,45.236442,-68.9803155,Maine
DES GLAISE,LA,Iberville,1923.0,1934.0,True,2.0,11.0,30.377418,-91.6020566,Louisiana
DESS,LA,Sabine,1918.0,1946.0,True,1.0,28.0,31.4387897,-93.5304536,Louisiana
DEVENTER,MO,Mississippi,1910.0,1955.0,True,1.0,45.0,36.8222773,-89.2117372,Missouri
DEVONIA,TN,Anderson,1920.0,1975.0,True,1.0,55.0,36.1561895,-84.3768761,Tennessee
DIALION,AR,Cleveland,1920.0,1926.0,True,4.0,6.0,34.042322,-92.1023649,Arkansas
DIAS,PA,Indiana,1920.0,1937.0,False,3.0,17.0,40.4811806,-79.0444748,Pennsylvania
DIDLER,PA,Northampton,1911.0,1913.0,True,6.0,2.0,40.6034323,-75.3412904,Pennsylvania
DILL,TN,Stewart,1928.0,1933.0,True,2.0,5.0,36.5778234,-88.0028008,Tennessee
DILLEN,AR,Johnson,1912.0,1953.0,True,1.0,41.0,35.7081364,-93.188787,Arkansas
DISTALL,MS,Tallahatchie,1913.0,1926.0,True,3.0,13.0,33.8584482,-90.1814767,Mississippi
DIXIE,AR,Woodruff,1918.0,1954.0,True,1.0,36.0,35.0767566,-91.3631839,Arkansas
DIXIE SPRING,AL,Walker,1912.0,1917.0,True,5.0,5.0,33.7137208,-87.3708375,Alabama
DIXVELLE NOTCH,NH,Coos,1912.0,1967.0,True,1.0,55.0,44.8708811,-71.3059135,New Hampshire
DOCTOR PHILLIPS,FL,Orange,1929.0,1959.0,True,1.0,30.0,28.4494501,-81.4922946,Florida
DOCTORS INLET,FL,Clay,1913.0,1973.0,True,1.0,60.0,30.1002403,-81.7762083,Florida
DONORA,SC,Barnwell,1911.0,1925.0,True,3.0,14.0,33.2209813,-81.5164973,South Carolina
DORLAN,AL,Mobile,1911.0,1916.0,True,4.0,5.0,30.3619419,-88.1433645,Alabama
DOSTER,AL,Barbour,1912.0,1920.0,True,4.0,8.0,31.6476648,-85.6738302,Alabama
DOUBLETOD,TN,Fentress,1915.0,1916.0,True,6.0,1.0,36.4861783,-85.0566175,Tennessee
DOUGLAS,MA,Worcester,1924.0,1925.0,True,5.0,1.0,42.0732221,-71.7116081,Massachusetts
DOWDY,AR,Independence,1930.0,1972.0,True,1.0,42.0,35.8517416,-91.3042971,Arkansas
DOYLESTOWN,AR,Jefferson,1914.0,1936.0,True,2.0,22.0,34.2700972,-92.2037585,Arkansas
DOYLEVILLE,AR,White,1912.0,1918.0,True,5.0,6.0,35.4745247,-91.748752,Arkansas
DRAFT,AR,Sharp,1918.0,1934.0,True,2.0,16.0,36.3000664,-91.5570852,Arkansas
DRESDEN,ME,Lincoln,1954.0,1968.0,True,1.0,14.0,44.106738,-69.7243267,Maine
DUFFEE,MS,Newton,1914.0,1959.0,True,1.0,45.0,32.4893071,-88.9269968,Mississippi
DUNBAR,AL,Washington,1911.0,1915.0,True,5.0,4.0,31.6782152,-88.3461286,Alabama
DURAND,GA,Meriwether,1911.0,1957.0,True,1.0,46.0,32.9170734,-84.7738187,Georgia
DURLANDVILLE,NY,Orange,1915.0,1926.0,True,3.0,11.0,41.3506496,-74.3882102,New York
DUSENBURY,LA,Vernon,1920.0,1922.0,True,4.0,2.0,31.3215681,-93.1346075,Louisiana
DUVIC,LA,Plaquemines,1919.0,1922.0,True,4.0,3.0,29.3135527,-89.3853321,Louisiana
EARLVILLE,AL,Mobile,1911.0,1912.0,True,5.0,1.0,30.9835174,-88.4069583,Alabama
EARNHEARTS,AR,Independence,1914.0,1918.0,True,5.0,4.0,35.7472995,-91.7681977,Arkansas
EASE,AR,Union,1914.0,1920.0,True,3.0,6.0,33.2065188,-92.6473775,Arkansas
EAST JAMESTOWN,TN,Fentress,1928.0,1955.0,True,1.0,27.0,36.4647934,-84.8732779,Tennessee
EAST KANSAS CITY,MO,Clay,1920.0,1928.0,True,1.0,8.0,39.1600036,-94.495231,Missouri
EAST MONONGAHELA,PA,Allegheny,1925.0,1955.0,True,1.0,30.0,40.2022931,-79.9167155,Pennsylvania
EAST PATERSON,NJ,Bergen,1917.0,1974.0,True,1.0,57.0,40.9039878,-74.118476,New Jersey
EAST WHITE PLAINS,NY,Westchester,1913.0,1949.0,True,1.0,36.0,41.0389861,-73.7476316,New York
EAST WOLFEBORO,NH,Carroll,1927.0,1968.0,True,1.0,41.0,43.6100782,-71.1081224,New Hampshire
EASTMONT,PA,Cambria,1930.0,1935.0,True,2.0,5.0,40.3550736,-78.8930803,Pennsylvania
EASTON,LA,Evangeline,1912.0,1973.0,False,1.0,61.0,30.7513073,-92.4287443,Louisiana
EASTPORT,FL,Duval,1915.0,1930.0,True,2.0,15.0,30.4232944,-81.5989832,Florida
EASTWOOD,MO,Carter,1911.0,1923.0,True,3.0,12.0,36.8908864,-91.0329058,Missouri
EBLING,AR,Saint Francis,1917.0,1918.0,True,6.0,1.0,34.9084279,-90.6231621,Arkansas
EDDYVILLE,NY,Ulster,1910.0,1988.0,True,1.0,78.0,41.8942592,-74.0259731,New York
EDENWORLD,TN,Davidson,1910.0,1959.0,True,1.0,49.0,36.2900522,-86.6936079,Tennessee
EDGEVILLE,FL,Manatee,1917.0,1918.0,True,5.0,1.0,27.3144906,-82.1081436,Florida
EDGEWATER PARK,MS,Harrison,1929.0,1958.0,True,1.0,29.0,30.3935315,-88.9869782,Mississippi
EDISON JUNCTION,FL,Hillsboro,1913.0,1916.0,True,5.0,3.0,27.8691931,-82.0956424,Florida
EDNA,AL,Choctaw,1910.0,1959.0,True,1.0,49.0,32.2868088,-88.074186,Alabama
EIGHT MILE,AL,Mobile,1943.0,1965.0,True,1.0,22.0,30.7635213,-88.126946,Alabama
EILAND,AL,Lee,1919.0,1920.0,True,4.0,1.0,32.5823594,-85.1641056,Alabama
EILER,AL,Choctaw,1929.0,1938.0,True,3.0,9.0,31.9626506,-88.423639,Alabama
EL CENTRAL,AR,Desha,1915.0,1927.0,True,3.0,12.0,34.0862168,-90.9839981,Arkansas
EL JOBEAN,FL,Charlotte,1924.0,1964.0,True,1.0,40.0,26.9656441,-82.2094537,Florida
ELECTRIC MILLS,MS,Kemper,1911.0,1984.0,True,1.0,73.0,32.7692991,-88.4639264,Mississippi
ELEVENPOINT,AR,Randolph,1915.0,1949.0,True,1.0,34.0,36.3417322,-91.1276278,Arkansas
ELLA GAP,GA,Gilmer,1914.0,1945.0,False,2.0,31.0,34.6420309,-84.4990949,Georgia
ELLIS,AR,Baxter,1941.0,1953.0,True,1.0,12.0,36.2453458,-92.2651559,Arkansas
ELNORA,AR,Randolph,1911.0,1933.0,True,2.0,22.0,36.1722905,-90.9631766,Arkansas
ELSMERE,NY,Albany,1914.0,1938.0,True,2.0,24.0,42.6217459,-73.8181782,New York
ELTINGVILLE,NY,Richmond,1910.0,1917.0,True,1.0,7.0,40.5448908,-74.1628225,New York
ELY,VT,Orange,1927.0,1994.0,True,1.0,67.0,43.8764576,-72.1764789,Vermont
EMAD,LA,Allen,1913.0,1927.0,True,3.0,14.0,30.5077006,-92.8668148,Louisiana
EMBREE,SC,Bamberg,1913.0,1926.0,True,3.0,13.0,33.2579368,-80.8920411,South Carolina
EMORY UNIVERSITY,GA,DeKalb,1916.0,1958.0,True,1.0,42.0,33.7893,-84.3253,Georgia
ENDWELL,NY,Broome,1921.0,1948.0,True,1.0,27.0,42.1088997,-76.022957,New York
ENGLEBERG,AR,Randolph,1924.0,1954.0,True,1.0,30.0,36.3378426,-90.9092876,Arkansas
ENGLEDALE,AR,Crittenden,1916.0,1917.0,True,6.0,1.0,35.4042516,-90.2520407,Arkansas
ENGLEWOOD,MO,Jackson,1921.0,1928.0,True,3.0,7.0,39.0908724,-94.4511793,Missouri
ENOKA,LA,Madison,1911.0,1924.0,True,3.0,13.0,32.5304165,-91.1673317,Louisiana
ENOUGH,MO,Iron,1916.0,1937.0,True,2.0,21.0,37.7072694,-90.9167962,Missouri
ENRIGHT,AR,White,1919.0,1955.0,True,1.0,36.0,35.1545321,-91.5023533,Arkansas
ERBIE,AR,Newton,1915.0,1957.0,False,1.0,42.0,36.0836862,-93.2332343,Arkansas
ERDENHEIM,PA,Montgomery,1913.0,1929.0,True,2.0,16.0,40.092055,-75.2137887,Pennsylvania
ERITON,PA,Clearfield,1915.0,1933.0,True,2.0,18.0,41.0733952,-78.7897529,Pennsylvania
ERLTON,NJ,Camden,1917.0,1949.0,True,1.0,32.0,39.9170575,-75.0179476,New Jersey
ERNEST,MO,Ripley,1910.0,1919.0,True,4.0,9.0,36.7058893,-90.6340062,Missouri
